PV,elemIndex,elemPosition,elemLength,machine,elemName,elemHandle,elemField,elemType
V_1:FS1_BBS:DH_D2394:B_RD,1044,126.590246017,0.10406525665,V_1,FS1_BBS:DH_D2394,readback,B,BEND
V_1:FS1_BBS:DH_D2394:B_CSET,1045,126.694311273,0.10406525665,V_1,FS1_BBS:DH_D2394,setpoint,B,BEND
V_1:FS1_BBS:DH_D2394:B_RSET,1045,126.694311273,0.10406525665,V_1,FS1_BBS:DH_D2394,readset,B,BEND
V_1:FS1_BBS:DH_D2394:B_RD,1045,126.694311273,0.10406525665,V_1,FS1_BBS:DH_D2394,readback,B,BEND
V_1:FS1_BBS:DH_D2394:B_CSET,1046,126.79837653,0.10406525665,V_1,FS1_BBS:DH_D2394,setpoint,B,BEND
V_1:FS1_BBS:DH_D2394:B_RSET,1046,126.79837653,0.10406525665,V_1,FS1_BBS:DH_D2394,readset,B,BEND
V_1:FS1_BBS:DH_D2394:B_RD,1046,126.79837653,0.10406525665,V_1,FS1_BBS:DH_D2394,readback,B,BEND
V_1:FS1_BBS:DH_D2394:B_CSET,1047,126.902441787,0.10406525665,V_1,FS1_BBS:DH_D2394,setpoint,B,BEND
V_1:FS1_BBS:DH_D2394:B_RSET,1047,126.902441787,0.10406525665,V_1,FS1_BBS:DH_D2394,readset,B,BEND
V_1:FS1_BBS:DH_D2394:B_RD,1047,126.902441787,0.10406525665,V_1,FS1_BBS:DH_D2394,readback,B,BEND
V_1:FS1_BBS:DH_D2394:B_CSET,1048,127.006507043,0.10406525665,V_1,FS1_BBS:DH_D2394,setpoint,B,BEND
V_1:FS1_BBS:DH_D2394:B_RSET,1048,127.006507043,0.10406525665,V_1,FS1_BBS:DH_D2394,readset,B,BEND
V_1:FS1_BBS:DH_D2394:B_RD,1048,127.006507043,0.10406525665,V_1,FS1_BBS:DH_D2394,readback,B,BEND
V_1:FS1_BBS:DH_D2394:B_CSET,1049,127.1105723,0.10406525665,V_1,FS1_BBS:DH_D2394,setpoint,B,BEND
V_1:FS1_BBS:DH_D2394:B_RSET,1049,127.1105723,0.10406525665,V_1,FS1_BBS:DH_D2394,readset,B,BEND
V_1:FS1_BBS:DH_D2394:B_RD,1049,127.1105723,0.10406525665,V_1,FS1_BBS:DH_D2394,readback,B,BEND
V_1:FS1_BBS:DH_D2394:B_CSET,1050,127.214637557,0.10406525665,V_1,FS1_BBS:DH_D2394,setpoint,B,BEND
V_1:FS1_BBS:DH_D2394:B_RSET,1050,127.214637557,0.10406525665,V_1,FS1_BBS:DH_D2394,readset,B,BEND
V_1:FS1_BBS:DH_D2394:B_RD,1050,127.214637557,0.10406525665,V_1,FS1_BBS:DH_D2394,readback,B,BEND
V_1:FS1_BBS:DH_D2394:B_CSET,1051,127.318702813,0.10406525665,V_1,FS1_BBS:DH_D2394,setpoint,B,BEND
V_1:FS1_BBS:DH_D2394:B_RSET,1051,127.318702813,0.10406525665,V_1,FS1_BBS:DH_D2394,readset,B,BEND
V_1:FS1_BBS:DH_D2394:B_RD,1051,127.318702813,0.10406525665,V_1,FS1_BBS:DH_D2394,readback,B,BEND
V_1:FS1_BBS:DH_D2394:B_CSET,1052,127.42276807,0.10406525665,V_1,FS1_BBS:DH_D2394,setpoint,B,BEND
V_1:FS1_BBS:DH_D2394:B_RSET,1052,127.42276807,0.10406525665,V_1,FS1_BBS:DH_D2394,readset,B,BEND
V_1:FS1_BBS:DH_D2394:B_RD,1052,127.42276807,0.10406525665,V_1,FS1_BBS:DH_D2394,readback,B,BEND
V_1:FS1_BBS:DH_D2394:B_CSET,1053,126.590246017,0.10406525665,V_1,FS1_BBS:DH_D2394,setpoint,B,BEND
V_1:FS1_BBS:DH_D2394:B_RSET,1053,126.590246017,0.10406525665,V_1,FS1_BBS:DH_D2394,readset,B,BEND
V_1:FS1_BBS:DH_D2394:B_RD,1053,126.590246017,0.10406525665,V_1,FS1_BBS:DH_D2394,readback,B,BEND
V_1:FS1_BBS:DCH_D2412:ANG_CSET,1059,128.836833327,0.0,V_1,FS1_BBS:DCH_D2412,setpoint,ANG,HCOR
V_1:FS1_BBS:DCH_D2412:ANG_RSET,1059,128.836833327,0.0,V_1,FS1_BBS:DCH_D2412,readset,ANG,HCOR
V_1:FS1_BBS:DCH_D2412:ANG_RD,1059,128.836833327,0.0,V_1,FS1_BBS:DCH_D2412,readback,ANG,HCOR
V_1:FS1_BBS:DCV_D2412:ANG_CSET,1060,128.836833327,0.0,V_1,FS1_BBS:DCV_D2412,setpoint,ANG,VCOR
V_1:FS1_BBS:DCV_D2412:ANG_RSET,1060,128.836833327,0.0,V_1,FS1_BBS:DCV_D2412,readset,ANG,VCOR
V_1:FS1_BBS:DCV_D2412:ANG_RD,1060,128.836833327,0.0,V_1,FS1_BBS:DCV_D2412,readback,ANG,VCOR
V_1:FS1_BBS:QH_D2416:GRAD_CSET,1063,129.336833327,0.25,V_1,FS1_BBS:QH_D2416,setpoint,GRAD,QUAD
V_1:FS1_BBS:QH_D2416:GRAD_RSET,1063,129.336833327,0.25,V_1,FS1_BBS:QH_D2416,readset,GRAD,QUAD
V_1:FS1_BBS:QH_D2416:GRAD_RD,1063,129.336833327,0.25,V_1,FS1_BBS:QH_D2416,readback,GRAD,QUAD
V_1:FS1_BBS:BPM_D2422:X_RD,1068,129.806833327,0.0,V_1,FS1_BBS:BPM_D2422,readback,X,BPM
V_1:FS1_BBS:BPM_D2422:Y_RD,1068,129.806833327,0.0,V_1,FS1_BBS:BPM_D2422,readback,Y,BPM
V_1:FS1_BBS:BPM_D2422:PHA_RD,1068,129.806833327,0.0,V_1,FS1_BBS:BPM_D2422,readback,PHA,BPM
V_1:FS1_BBS:BPM_D2422:ENG_RD,1068,129.806833327,0.0,V_1,FS1_BBS:BPM_D2422,readback,ENG,BPM
V_1:FS1_BBS:QV_D2424:GRAD_CSET,1071,130.186833327,0.25,V_1,FS1_BBS:QV_D2424,setpoint,GRAD,QUAD
V_1:FS1_BBS:QV_D2424:GRAD_RSET,1071,130.186833327,0.25,V_1,FS1_BBS:QV_D2424,readset,GRAD,QUAD
V_1:FS1_BBS:QV_D2424:GRAD_RD,1071,130.186833327,0.25,V_1,FS1_BBS:QV_D2424,readback,GRAD,QUAD
V_1:FS1_BBS:DH_D2435:B_CSET,1073,130.694121583,0.10406525665,V_1,FS1_BBS:DH_D2435,setpoint,B,BEND
V_1:FS1_BBS:DH_D2435:B_RSET,1073,130.694121583,0.10406525665,V_1,FS1_BBS:DH_D2435,readset,B,BEND
V_1:FS1_BBS:DH_D2435:B_RD,1073,130.694121583,0.10406525665,V_1,FS1_BBS:DH_D2435,readback,B,BEND
V_1:FS1_BBS:DH_D2435:B_CSET,1074,130.79818684,0.10406525665,V_1,FS1_BBS:DH_D2435,setpoint,B,BEND
V_1:FS1_BBS:DH_D2435:B_RSET,1074,130.79818684,0.10406525665,V_1,FS1_BBS:DH_D2435,readset,B,BEND
V_1:FS1_BBS:DH_D2435:B_RD,1074,130.79818684,0.10406525665,V_1,FS1_BBS:DH_D2435,readback,B,BEND
V_1:FS1_BBS:DH_D2435:B_CSET,1075,130.902252096,0.10406525665,V_1,FS1_BBS:DH_D2435,setpoint,B,BEND
V_1:FS1_BBS:DH_D2435:B_RSET,1075,130.902252096,0.10406525665,V_1,FS1_BBS:DH_D2435,readset,B,BEND
V_1:FS1_BBS:DH_D2435:B_RD,1075,130.902252096,0.10406525665,V_1,FS1_BBS:DH_D2435,readback,B,BEND
V_1:FS1_BBS:DH_D2435:B_CSET,1076,131.006317353,0.10406525665,V_1,FS1_BBS:DH_D2435,setpoint,B,BEND
V_1:FS1_BBS:DH_D2435:B_RSET,1076,131.006317353,0.10406525665,V_1,FS1_BBS:DH_D2435,readset,B,BEND
V_1:FS1_BBS:DH_D2435:B_RD,1076,131.006317353,0.10406525665,V_1,FS1_BBS:DH_D2435,readback,B,BEND
V_1:FS1_BBS:DH_D2435:B_CSET,1077,131.11038261,0.10406525665,V_1,FS1_BBS:DH_D2435,setpoint,B,BEND
V_1:FS1_BBS:DH_D2435:B_RSET,1077,131.11038261,0.10406525665,V_1,FS1_BBS:DH_D2435,readset,B,BEND
V_1:FS1_BBS:DH_D2435:B_RD,1077,131.11038261,0.10406525665,V_1,FS1_BBS:DH_D2435,readback,B,BEND
V_1:FS1_BBS:DH_D2435:B_CSET,1078,131.214447866,0.10406525665,V_1,FS1_BBS:DH_D2435,setpoint,B,BEND
V_1:FS1_BBS:DH_D2435:B_RSET,1078,131.214447866,0.10406525665,V_1,FS1_BBS:DH_D2435,readset,B,BEND
V_1:FS1_BBS:DH_D2435:B_RD,1078,131.214447866,0.10406525665,V_1,FS1_BBS:DH_D2435,readback,B,BEND
V_1:FS1_BBS:DH_D2435:B_CSET,1079,131.318513123,0.10406525665,V_1,FS1_BBS:DH_D2435,setpoint,B,BEND
V_1:FS1_BBS:DH_D2435:B_RSET,1079,131.318513123,0.10406525665,V_1,FS1_BBS:DH_D2435,readset,B,BEND
V_1:FS1_BBS:DH_D2435:B_RD,1079,131.318513123,0.10406525665,V_1,FS1_BBS:DH_D2435,readback,B,BEND
V_1:FS1_BBS:DH_D2435:B_CSET,1080,131.42257838,0.10406525665,V_1,FS1_BBS:DH_D2435,setpoint,B,BEND
V_1:FS1_BBS:DH_D2435:B_RSET,1080,131.42257838,0.10406525665,V_1,FS1_BBS:DH_D2435,readset,B,BEND
V_1:FS1_BBS:DH_D2435:B_RD,1080,131.42257838,0.10406525665,V_1,FS1_BBS:DH_D2435,readback,B,BEND
V_1:FS1_BBS:DH_D2435:B_CSET,1081,131.526643636,0.10406525665,V_1,FS1_BBS:DH_D2435,setpoint,B,BEND
V_1:FS1_BBS:DH_D2435:B_RSET,1081,131.526643636,0.10406525665,V_1,FS1_BBS:DH_D2435,readset,B,BEND
V_1:FS1_BBS:DH_D2435:B_RD,1081,131.526643636,0.10406525665,V_1,FS1_BBS:DH_D2435,readback,B,BEND
V_1:FS1_BBS:DH_D2435:B_CSET,1082,130.694121583,0.10406525665,V_1,FS1_BBS:DH_D2435,setpoint,B,BEND
V_1:FS1_BBS:DH_D2435:B_RSET,1082,130.694121583,0.10406525665,V_1,FS1_BBS:DH_D2435,readset,B,BEND
V_1:FS1_BBS:DH_D2435:B_RD,1082,130.694121583,0.10406525665,V_1,FS1_BBS:DH_D2435,readback,B,BEND
V_1:FS1_BBS:PM_D2444:X_RD,1085,132.015708893,0.0,V_1,FS1_BBS:PM_D2444,readback,X,PM
V_1:FS1_BBS:PM_D2444:Y_RD,1085,132.015708893,0.0,V_1,FS1_BBS:PM_D2444,readback,Y,PM
V_1:FS1_BBS:PM_D2444:XRMS_RD,1085,132.015708893,0.0,V_1,FS1_BBS:PM_D2444,readback,XRMS,PM
V_1:FS1_BBS:PM_D2444:YRMS_RD,1085,132.015708893,0.0,V_1,FS1_BBS:PM_D2444,readback,YRMS,PM
V_1:FS1_BBS:DH_D2453:B_CSET,1089,132.50477415,0.10406525665,V_1,FS1_BBS:DH_D2453,setpoint,B,BEND
V_1:FS1_BBS:DH_D2453:B_RSET,1089,132.50477415,0.10406525665,V_1,FS1_BBS:DH_D2453,readset,B,BEND
V_1:FS1_BBS:DH_D2453:B_RD,1089,132.50477415,0.10406525665,V_1,FS1_BBS:DH_D2453,readback,B,BEND
V_1:FS1_BBS:DH_D2453:B_CSET,1090,132.608839406,0.10406525665,V_1,FS1_BBS:DH_D2453,setpoint,B,BEND
V_1:FS1_BBS:DH_D2453:B_RSET,1090,132.608839406,0.10406525665,V_1,FS1_BBS:DH_D2453,readset,B,BEND
V_1:FS1_BBS:DH_D2453:B_RD,1090,132.608839406,0.10406525665,V_1,FS1_BBS:DH_D2453,readback,B,BEND
V_1:FS1_BBS:DH_D2453:B_CSET,1091,132.712904663,0.10406525665,V_1,FS1_BBS:DH_D2453,setpoint,B,BEND
V_1:FS1_BBS:DH_D2453:B_RSET,1091,132.712904663,0.10406525665,V_1,FS1_BBS:DH_D2453,readset,B,BEND
V_1:FS1_BBS:DH_D2453:B_RD,1091,132.712904663,0.10406525665,V_1,FS1_BBS:DH_D2453,readback,B,BEND
V_1:FS1_BBS:DH_D2453:B_CSET,1092,132.81696992,0.10406525665,V_1,FS1_BBS:DH_D2453,setpoint,B,BEND
V_1:FS1_BBS:DH_D2453:B_RSET,1092,132.81696992,0.10406525665,V_1,FS1_BBS:DH_D2453,readset,B,BEND
V_1:FS1_BBS:DH_D2453:B_RD,1092,132.81696992,0.10406525665,V_1,FS1_BBS:DH_D2453,readback,B,BEND
V_1:FS1_BBS:DH_D2453:B_CSET,1093,132.921035176,0.10406525665,V_1,FS1_BBS:DH_D2453,setpoint,B,BEND
V_1:FS1_BBS:DH_D2453:B_RSET,1093,132.921035176,0.10406525665,V_1,FS1_BBS:DH_D2453,readset,B,BEND
V_1:FS1_BBS:DH_D2453:B_RD,1093,132.921035176,0.10406525665,V_1,FS1_BBS:DH_D2453,readback,B,BEND
V_1:FS1_BBS:DH_D2453:B_CSET,1094,133.025100433,0.10406525665,V_1,FS1_BBS:DH_D2453,setpoint,B,BEND
V_1:FS1_BBS:DH_D2453:B_RSET,1094,133.025100433,0.10406525665,V_1,FS1_BBS:DH_D2453,readset,B,BEND
V_1:FS1_BBS:DH_D2453:B_RD,1094,133.025100433,0.10406525665,V_1,FS1_BBS:DH_D2453,readback,B,BEND
V_1:FS1_BBS:DH_D2453:B_CSET,1095,133.12916569,0.10406525665,V_1,FS1_BBS:DH_D2453,setpoint,B,BEND
V_1:FS1_BBS:DH_D2453:B_RSET,1095,133.12916569,0.10406525665,V_1,FS1_BBS:DH_D2453,readset,B,BEND
V_1:FS1_BBS:DH_D2453:B_RD,1095,133.12916569,0.10406525665,V_1,FS1_BBS:DH_D2453,readback,B,BEND
V_1:FS1_BBS:DH_D2453:B_CSET,1096,133.233230946,0.10406525665,V_1,FS1_BBS:DH_D2453,setpoint,B,BEND
V_1:FS1_BBS:DH_D2453:B_RSET,1096,133.233230946,0.10406525665,V_1,FS1_BBS:DH_D2453,readset,B,BEND
V_1:FS1_BBS:DH_D2453:B_RD,1096,133.233230946,0.10406525665,V_1,FS1_BBS:DH_D2453,readback,B,BEND
V_1:FS1_BBS:DH_D2453:B_CSET,1097,133.337296203,0.10406525665,V_1,FS1_BBS:DH_D2453,setpoint,B,BEND
V_1:FS1_BBS:DH_D2453:B_RSET,1097,133.337296203,0.10406525665,V_1,FS1_BBS:DH_D2453,readset,B,BEND
V_1:FS1_BBS:DH_D2453:B_RD,1097,133.337296203,0.10406525665,V_1,FS1_BBS:DH_D2453,readback,B,BEND
V_1:FS1_BBS:DH_D2453:B_CSET,1098,132.50477415,0.10406525665,V_1,FS1_BBS:DH_D2453,setpoint,B,BEND
V_1:FS1_BBS:DH_D2453:B_RSET,1098,132.50477415,0.10406525665,V_1,FS1_BBS:DH_D2453,readset,B,BEND
V_1:FS1_BBS:DH_D2453:B_RD,1098,132.50477415,0.10406525665,V_1,FS1_BBS:DH_D2453,readback,B,BEND
V_1:FS1_BBS:QV_D2463:GRAD_CSET,1100,134.09458446,0.25,V_1,FS1_BBS:QV_D2463,setpoint,GRAD,QUAD
V_1:FS1_BBS:QV_D2463:GRAD_RSET,1100,134.09458446,0.25,V_1,FS1_BBS:QV_D2463,readset,GRAD,QUAD
V_1:FS1_BBS:QV_D2463:GRAD_RD,1100,134.09458446,0.25,V_1,FS1_BBS:QV_D2463,readback,GRAD,QUAD
V_1:FS1_BBS:BPM_D2466:X_RD,1103,134.22458446,0.0,V_1,FS1_BBS:BPM_D2466,readback,X,BPM
V_1:FS1_BBS:BPM_D2466:Y_RD,1103,134.22458446,0.0,V_1,FS1_BBS:BPM_D2466,readback,Y,BPM
V_1:FS1_BBS:BPM_D2466:PHA_RD,1103,134.22458446,0.0,V_1,FS1_BBS:BPM_D2466,readback,PHA,BPM
V_1:FS1_BBS:BPM_D2466:ENG_RD,1103,134.22458446,0.0,V_1,FS1_BBS:BPM_D2466,readback,ENG,BPM
V_1:FS1_BBS:QH_D2472:GRAD_CSET,1108,134.94458446,0.25,V_1,FS1_BBS:QH_D2472,setpoint,GRAD,QUAD
V_1:FS1_BBS:QH_D2472:GRAD_RSET,1108,134.94458446,0.25,V_1,FS1_BBS:QH_D2472,readset,GRAD,QUAD
V_1:FS1_BBS:QH_D2472:GRAD_RD,1108,134.94458446,0.25,V_1,FS1_BBS:QH_D2472,readback,GRAD,QUAD
V_1:FS1_BBS:DCH_D2476:ANG_CSET,1111,135.19458446,0.0,V_1,FS1_BBS:DCH_D2476,setpoint,ANG,HCOR
V_1:FS1_BBS:DCH_D2476:ANG_RSET,1111,135.19458446,0.0,V_1,FS1_BBS:DCH_D2476,readset,ANG,HCOR
V_1:FS1_BBS:DCH_D2476:ANG_RD,1111,135.19458446,0.0,V_1,FS1_BBS:DCH_D2476,readback,ANG,HCOR
V_1:FS1_BBS:DCV_D2476:ANG_CSET,1112,135.19458446,0.0,V_1,FS1_BBS:DCV_D2476,setpoint,ANG,VCOR
V_1:FS1_BBS:DCV_D2476:ANG_RSET,1112,135.19458446,0.0,V_1,FS1_BBS:DCV_D2476,readset,ANG,VCOR
V_1:FS1_BBS:DCV_D2476:ANG_RD,1112,135.19458446,0.0,V_1,FS1_BBS:DCV_D2476,readback,ANG,VCOR
V_1:FS1_BBS:PM_D2482:X_RD,1115,135.87458446,0.0,V_1,FS1_BBS:PM_D2482,readback,X,PM
V_1:FS1_BBS:PM_D2482:Y_RD,1115,135.87458446,0.0,V_1,FS1_BBS:PM_D2482,readback,Y,PM
V_1:FS1_BBS:PM_D2482:XRMS_RD,1115,135.87458446,0.0,V_1,FS1_BBS:PM_D2482,readback,XRMS,PM
V_1:FS1_BBS:PM_D2482:YRMS_RD,1115,135.87458446,0.0,V_1,FS1_BBS:PM_D2482,readback,YRMS,PM
V_1:FS1_BBS:DH_D2494:B_CSET,1118,136.608649716,0.10406525665,V_1,FS1_BBS:DH_D2494,setpoint,B,BEND
V_1:FS1_BBS:DH_D2494:B_RSET,1118,136.608649716,0.10406525665,V_1,FS1_BBS:DH_D2494,readset,B,BEND
V_1:FS1_BBS:DH_D2494:B_RD,1118,136.608649716,0.10406525665,V_1,FS1_BBS:DH_D2494,readback,B,BEND
V_1:FS1_BBS:DH_D2494:B_CSET,1119,136.712714973,0.10406525665,V_1,FS1_BBS:DH_D2494,setpoint,B,BEND
V_1:FS1_BBS:DH_D2494:B_RSET,1119,136.712714973,0.10406525665,V_1,FS1_BBS:DH_D2494,readset,B,BEND
V_1:FS1_BBS:DH_D2494:B_RD,1119,136.712714973,0.10406525665,V_1,FS1_BBS:DH_D2494,readback,B,BEND
V_1:FS1_BBS:DH_D2494:B_CSET,1120,136.816780229,0.10406525665,V_1,FS1_BBS:DH_D2494,setpoint,B,BEND
V_1:FS1_BBS:DH_D2494:B_RSET,1120,136.816780229,0.10406525665,V_1,FS1_BBS:DH_D2494,readset,B,BEND
V_1:FS1_BBS:DH_D2494:B_RD,1120,136.816780229,0.10406525665,V_1,FS1_BBS:DH_D2494,readback,B,BEND
V_1:FS1_BBS:DH_D2494:B_CSET,1121,136.920845486,0.10406525665,V_1,FS1_BBS:DH_D2494,setpoint,B,BEND
V_1:FS1_BBS:DH_D2494:B_RSET,1121,136.920845486,0.10406525665,V_1,FS1_BBS:DH_D2494,readset,B,BEND
V_1:FS1_BBS:DH_D2494:B_RD,1121,136.920845486,0.10406525665,V_1,FS1_BBS:DH_D2494,readback,B,BEND
V_1:FS1_BBS:DH_D2494:B_CSET,1122,137.024910743,0.10406525665,V_1,FS1_BBS:DH_D2494,setpoint,B,BEND
V_1:FS1_BBS:DH_D2494:B_RSET,1122,137.024910743,0.10406525665,V_1,FS1_BBS:DH_D2494,readset,B,BEND
V_1:FS1_BBS:DH_D2494:B_RD,1122,137.024910743,0.10406525665,V_1,FS1_BBS:DH_D2494,readback,B,BEND
V_1:FS1_BBS:DH_D2494:B_CSET,1123,137.128975999,0.10406525665,V_1,FS1_BBS:DH_D2494,setpoint,B,BEND
V_1:FS1_BBS:DH_D2494:B_RSET,1123,137.128975999,0.10406525665,V_1,FS1_BBS:DH_D2494,readset,B,BEND
V_1:FS1_BBS:DH_D2494:B_RD,1123,137.128975999,0.10406525665,V_1,FS1_BBS:DH_D2494,readback,B,BEND
V_1:FS1_BBS:DH_D2494:B_CSET,1124,137.233041256,0.10406525665,V_1,FS1_BBS:DH_D2494,setpoint,B,BEND
V_1:FS1_BBS:DH_D2494:B_RSET,1124,137.233041256,0.10406525665,V_1,FS1_BBS:DH_D2494,readset,B,BEND
V_1:FS1_BBS:DH_D2494:B_RD,1124,137.233041256,0.10406525665,V_1,FS1_BBS:DH_D2494,readback,B,BEND
V_1:FS1_BBS:DH_D2494:B_CSET,1125,137.337106513,0.10406525665,V_1,FS1_BBS:DH_D2494,setpoint,B,BEND
V_1:FS1_BBS:DH_D2494:B_RSET,1125,137.337106513,0.10406525665,V_1,FS1_BBS:DH_D2494,readset,B,BEND
V_1:FS1_BBS:DH_D2494:B_RD,1125,137.337106513,0.10406525665,V_1,FS1_BBS:DH_D2494,readback,B,BEND
V_1:FS1_BBS:DH_D2494:B_CSET,1126,137.441171769,0.10406525665,V_1,FS1_BBS:DH_D2494,setpoint,B,BEND
V_1:FS1_BBS:DH_D2494:B_RSET,1126,137.441171769,0.10406525665,V_1,FS1_BBS:DH_D2494,readset,B,BEND
V_1:FS1_BBS:DH_D2494:B_RD,1126,137.441171769,0.10406525665,V_1,FS1_BBS:DH_D2494,readback,B,BEND
V_1:FS1_BBS:DH_D2494:B_CSET,1127,136.608649716,0.10406525665,V_1,FS1_BBS:DH_D2494,setpoint,B,BEND
V_1:FS1_BBS:DH_D2494:B_RSET,1127,136.608649716,0.10406525665,V_1,FS1_BBS:DH_D2494,readset,B,BEND
V_1:FS1_BBS:DH_D2494:B_RD,1127,136.608649716,0.10406525665,V_1,FS1_BBS:DH_D2494,readback,B,BEND
V_1:FS1_BMS:BPM_D2503:X_RD,1131,137.878477026,0.0,V_1,FS1_BMS:BPM_D2503,readback,X,BPM
V_1:FS1_BMS:BPM_D2503:Y_RD,1131,137.878477026,0.0,V_1,FS1_BMS:BPM_D2503,readback,Y,BPM
V_1:FS1_BMS:BPM_D2503:PHA_RD,1131,137.878477026,0.0,V_1,FS1_BMS:BPM_D2503,readback,PHA,BPM
V_1:FS1_BMS:BPM_D2503:ENG_RD,1131,137.878477026,0.0,V_1,FS1_BMS:BPM_D2503,readback,ENG,BPM
V_1:FS1_BMS:PM_D2503:X_RD,1133,137.952477026,0.0,V_1,FS1_BMS:PM_D2503,readback,X,PM
V_1:FS1_BMS:PM_D2503:Y_RD,1133,137.952477026,0.0,V_1,FS1_BMS:PM_D2503,readback,Y,PM
V_1:FS1_BMS:PM_D2503:XRMS_RD,1133,137.952477026,0.0,V_1,FS1_BMS:PM_D2503,readback,XRMS,PM
V_1:FS1_BMS:PM_D2503:YRMS_RD,1133,137.952477026,0.0,V_1,FS1_BMS:PM_D2503,readback,YRMS,PM
V_1:FS1_BMS:DCH_D2507:ANG_CSET,1140,138.335237026,0.0,V_1,FS1_BMS:DCH_D2507,setpoint,ANG,HCOR
V_1:FS1_BMS:DCH_D2507:ANG_RSET,1140,138.335237026,0.0,V_1,FS1_BMS:DCH_D2507,readset,ANG,HCOR
V_1:FS1_BMS:DCH_D2507:ANG_RD,1140,138.335237026,0.0,V_1,FS1_BMS:DCH_D2507,readback,ANG,HCOR
V_1:FS1_BMS:DCV_D2507:ANG_CSET,1141,138.335237026,0.0,V_1,FS1_BMS:DCV_D2507,setpoint,ANG,VCOR
V_1:FS1_BMS:DCV_D2507:ANG_RSET,1141,138.335237026,0.0,V_1,FS1_BMS:DCV_D2507,readset,ANG,VCOR
V_1:FS1_BMS:DCV_D2507:ANG_RD,1141,138.335237026,0.0,V_1,FS1_BMS:DCV_D2507,readback,ANG,VCOR
V_1:FS1_BMS:QV_D2511:GRAD_CSET,1144,138.830237026,0.25,V_1,FS1_BMS:QV_D2511,setpoint,GRAD,QUAD
V_1:FS1_BMS:QV_D2511:GRAD_RSET,1144,138.830237026,0.25,V_1,FS1_BMS:QV_D2511,readset,GRAD,QUAD
V_1:FS1_BMS:QV_D2511:GRAD_RD,1144,138.830237026,0.25,V_1,FS1_BMS:QV_D2511,readback,GRAD,QUAD
V_1:FS1_BMS:QH_D2515:GRAD_CSET,1146,139.280237026,0.25,V_1,FS1_BMS:QH_D2515,setpoint,GRAD,QUAD
V_1:FS1_BMS:QH_D2515:GRAD_RSET,1146,139.280237026,0.25,V_1,FS1_BMS:QH_D2515,readset,GRAD,QUAD
V_1:FS1_BMS:QH_D2515:GRAD_RD,1146,139.280237026,0.25,V_1,FS1_BMS:QH_D2515,readback,GRAD,QUAD
V_1:FS1_BMS:DCH_D2534:ANG_CSET,1149,141.005237026,0.0,V_1,FS1_BMS:DCH_D2534,setpoint,ANG,HCOR
V_1:FS1_BMS:DCH_D2534:ANG_RSET,1149,141.005237026,0.0,V_1,FS1_BMS:DCH_D2534,readset,ANG,HCOR
V_1:FS1_BMS:DCH_D2534:ANG_RD,1149,141.005237026,0.0,V_1,FS1_BMS:DCH_D2534,readback,ANG,HCOR
V_1:FS1_BMS:DCV_D2534:ANG_CSET,1150,141.005237026,0.0,V_1,FS1_BMS:DCV_D2534,setpoint,ANG,VCOR
V_1:FS1_BMS:DCV_D2534:ANG_RSET,1150,141.005237026,0.0,V_1,FS1_BMS:DCV_D2534,readset,ANG,VCOR
V_1:FS1_BMS:DCV_D2534:ANG_RD,1150,141.005237026,0.0,V_1,FS1_BMS:DCV_D2534,readback,ANG,VCOR
V_1:FS1_BMS:BPM_D2536:X_RD,1154,141.242737026,0.0,V_1,FS1_BMS:BPM_D2536,readback,X,BPM
V_1:FS1_BMS:BPM_D2536:Y_RD,1154,141.242737026,0.0,V_1,FS1_BMS:BPM_D2536,readback,Y,BPM
V_1:FS1_BMS:BPM_D2536:PHA_RD,1154,141.242737026,0.0,V_1,FS1_BMS:BPM_D2536,readback,PHA,BPM
V_1:FS1_BMS:BPM_D2536:ENG_RD,1154,141.242737026,0.0,V_1,FS1_BMS:BPM_D2536,readback,ENG,BPM
V_1:FS1_BMS:QV_D2539:GRAD_CSET,1157,141.605237026,0.25,V_1,FS1_BMS:QV_D2539,setpoint,GRAD,QUAD
V_1:FS1_BMS:QV_D2539:GRAD_RSET,1157,141.605237026,0.25,V_1,FS1_BMS:QV_D2539,readset,GRAD,QUAD
V_1:FS1_BMS:QV_D2539:GRAD_RD,1157,141.605237026,0.25,V_1,FS1_BMS:QV_D2539,readback,GRAD,QUAD
V_1:FS1_BMS:QH_D2563:GRAD_CSET,1161,144.055237026,0.25,V_1,FS1_BMS:QH_D2563,setpoint,GRAD,QUAD
V_1:FS1_BMS:QH_D2563:GRAD_RSET,1161,144.055237026,0.25,V_1,FS1_BMS:QH_D2563,readset,GRAD,QUAD
V_1:FS1_BMS:QH_D2563:GRAD_RD,1161,144.055237026,0.25,V_1,FS1_BMS:QH_D2563,readback,GRAD,QUAD
V_1:FS1_BMS:DCH_D2585:ANG_CSET,1164,146.103642126,0.0,V_1,FS1_BMS:DCH_D2585,setpoint,ANG,HCOR
V_1:FS1_BMS:DCH_D2585:ANG_RSET,1164,146.103642126,0.0,V_1,FS1_BMS:DCH_D2585,readset,ANG,HCOR
V_1:FS1_BMS:DCH_D2585:ANG_RD,1164,146.103642126,0.0,V_1,FS1_BMS:DCH_D2585,readback,ANG,HCOR
V_1:FS1_BMS:DCV_D2585:ANG_CSET,1165,146.103642126,0.0,V_1,FS1_BMS:DCV_D2585,setpoint,ANG,VCOR
